sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach,group3_reach,group4_reach,group5_reach
beta,0.15,imm,5,615.9333333333333,0.42936507936507945,0.2090626559993325,40,200,0.6822222222222224,0.6185454545454545,0.5200421940928269,0.42936507936507945,0.45128205128205107,0.4804761904761905
beta,0.15,robust_kempe,5,587.6,0.34487179487179476,0.19407684500038158,32,160,0.6721212121212121,0.5820606060606062,0.4725738396624473,0.4396825396825397,0.34487179487179476,0.4802380952380952
beta,0.15,mf_bwi_fair,5,708.2333333333333,0.6371794871794872,2.840053371999602,,,0.6993939393939395,0.6575757575757577,0.6411392405063291,0.6472222222222221,0.6371794871794872,0.6516666666666666
beta,0.15,repeated_greedy,5,719.4333333333333,0.5696581196581199,225.67943193299925,,,0.7757575757575758,0.6770909090909091,0.6229957805907174,0.5841269841269842,0.5696581196581199,0.6092857142857144
beta,0.3,kkt_greedy,5,544.1,0.3539682539682539,0.17860734999976557,40,200,0.6116161616161617,0.5701818181818183,0.4154008438818566,0.3539682539682539,0.37564102564102547,0.4342857142857142
beta,0.3,fair_greedy,5,572.5333333333333,0.41196581196581195,0.18034673900001508,40,200,0.5996969696969697,0.5735757575757575,0.4816455696202532,0.4380952380952381,0.41196581196581195,0.5133333333333332
beta,0.3,imm,5,562.0,0.3515873015873017,0.1788162030006788,40,200,0.6333333333333334,0.5693333333333332,0.4495780590717301,0.3515873015873017,0.40299145299145284,0.46023809523809517
beta,0.3,robust_kempe,5,534.4333333333333,0.32905982905982906,0.17394635200071207,32,160,0.587171717171717,0.5450909090909092,0.45042194092827,0.41349206349206347,0.32905982905982906,0.42285714285714276
beta,0.3,mf_bwi_fair,5,680.1333333333333,0.6186507936507937,3.015017919999991,,,0.6585858585858586,0.6307878787878789,0.6286919831223629,0.6186507936507937,0.6423076923076925,0.6280952380952382
beta,0.3,repeated_greedy,5,675.2666666666667,0.5427350427350426,208.50367059099972,,,0.7163636363636363,0.6420606060606062,0.5685654008438819,0.5515873015873017,0.5427350427350426,0.5985714285714285
