sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach,group3_reach
q,0.1,imm,4,179.3,0.7923076923076924,0.15804653400000035,20,100,0.7923076923076924,0.7983739837398376,0.8518518518518517,0.8049999999999997
q,0.1,robust_kempe,4,177.0,0.63,0.16156492300000025,13,65,0.8163461538461539,0.7967479674796748,0.7870370370370369,0.63
q,0.1,mf_bwi_fair,4,194.23333333333332,0.8548076923076924,2.6354855840000013,,,0.8548076923076924,0.8691056910569106,0.9222222222222222,0.8733333333333331
q,0.1,repeated_greedy,4,196.33333333333334,0.8416666666666666,42.095194373,,,0.876923076923077,0.8890243902439025,0.8555555555555556,0.8416666666666666
q,0.2,kkt_greedy,4,160.6,0.4850000000000001,0.15980118400000265,20,100,0.75,0.7126016260162602,0.8037037037037036,0.4850000000000001
q,0.2,fair_greedy,4,166.06666666666666,0.7203252032520326,0.15878981199999487,20,100,0.7320512820512821,0.7203252032520326,0.824074074074074,0.8016666666666664
q,0.2,imm,4,172.8,0.7508130081300812,0.1685195109999995,20,100,0.7698717948717949,0.7508130081300812,0.8518518518518517,0.7916666666666666
q,0.2,robust_kempe,4,169.03333333333333,0.7283333333333334,0.15643545799999004,13,65,0.7608974358974359,0.754878048780488,0.7462962962962962,0.7283333333333334
q,0.2,mf_bwi_fair,4,189.7,0.8301282051282051,2.3941789810000103,,,0.8301282051282051,0.8483739837398372,0.8999999999999999,0.8799999999999997
q,0.2,repeated_greedy,4,188.4,0.8329268292682929,37.57970178000001,,,0.8416666666666667,0.8329268292682929,0.8425925925925924,0.8699999999999998
q,0.4,kkt_greedy,4,144.63333333333333,0.6397435897435897,0.12462769600000456,20,100,0.6397435897435897,0.6447154471544714,0.6833333333333336,0.6466666666666666
q,0.4,fair_greedy,4,141.0,0.6153846153846154,0.10649060299999746,20,100,0.6153846153846154,0.6170731707317073,0.7055555555555555,0.685
q,0.4,imm,4,147.66666666666666,0.6402439024390244,0.11394046099999855,20,100,0.6516025641025641,0.6402439024390244,0.7500000000000001,0.695
q,0.4,robust_kempe,4,133.1,0.31666666666666665,0.10652484400000617,13,65,0.6368589743589743,0.6044715447154471,0.6092592592592593,0.31666666666666665
q,0.4,mf_bwi_fair,4,176.96666666666667,0.7737179487179485,2.2958677139999963,,,0.7737179487179485,0.791869918699187,0.8425925925925923,0.82
q,0.4,repeated_greedy,4,176.06666666666666,0.7756410256410257,36.044601497,,,0.7756410256410257,0.7910569105691057,0.8092592592592592,0.7983333333333333
q,0.0,kkt_greedy,5,188.3,0.6816666666666664,0.20171188299999798,20,100,0.8663461538461539,0.8560975609756096,0.798148148148148,0.6816666666666664
q,0.0,fair_greedy,5,193.46666666666667,0.851219512195122,0.17752835699999991,20,100,0.8650641025641025,0.851219512195122,0.9203703703703702,0.8566666666666666
q,0.0,imm,5,193.96666666666667,0.8491869918699188,0.17888397300000136,20,100,0.8634615384615386,0.8491869918699188,0.9333333333333331,0.8866666666666664
q,0.0,robust_kempe,5,190.13333333333333,0.7388888888888888,0.17278036999999813,13,65,0.8628205128205129,0.853658536585366,0.7388888888888888,0.8549999999999996
