sweep,param,algorithm,trial,time_avg_spread,min_group_reach,runtime_s,n_seeds,round0_cost,group0_reach,group1_reach,group2_reach
alpha,0.5,fair_greedy,5,57.6,0.37833333333333324,0.01416420600071433,20,100,0.37833333333333324,0.445,0.5372222222222223
alpha,0.5,imm,5,63.9,0.39,0.014796777999436017,20,100,0.39,0.475,0.6183333333333334
alpha,0.5,robust_kempe,5,53.06666666666667,0.30499999999999994,0.013003375000153028,16,80,0.3183333333333333,0.30499999999999994,0.575
alpha,0.5,repeated_greedy,5,97.4,0.7900000000000001,8.28085847500006,,,0.83,0.7900000000000001,0.8199999999999998
alpha,0.5,mf_bwi_fair,5,98.9,0.43333333333333335,0.22394791500028077,,,0.43333333333333335,0.8666666666666667,0.9261111111111112
alpha,0.0,kkt_greedy,5,53.233333333333334,0.24499999999999997,0.013923708000220358,20,100,0.24499999999999997,0.3,0.6055555555555555
alpha,0.0,fair_greedy,5,57.6,0.37833333333333324,0.01416420600071433,20,100,0.37833333333333324,0.445,0.5372222222222223
alpha,0.0,imm,5,63.9,0.39,0.014796777999436017,20,100,0.39,0.475,0.6183333333333334
alpha,0.0,robust_kempe,5,53.06666666666667,0.30499999999999994,0.013003375000153028,16,80,0.3183333333333333,0.30499999999999994,0.575
alpha,0.0,repeated_greedy,5,97.4,0.7900000000000001,8.28085847500006,,,0.83,0.7900000000000001,0.8199999999999998
alpha,0.0,mf_bwi_fair,5,102.76666666666667,0.5899999999999999,0.22372086599989416,,,0.5899999999999999,0.8866666666666667,0.925
alpha,-2.0,kkt_greedy,5,53.233333333333334,0.24499999999999997,0.013923708000220358,20,100,0.24499999999999997,0.3,0.6055555555555555
alpha,-2.0,fair_greedy,5,57.6,0.37833333333333324,0.01416420600071433,20,100,0.37833333333333324,0.445,0.5372222222222223
alpha,-2.0,imm,5,63.9,0.39,0.014796777999436017,20,100,0.39,0.475,0.6183333333333334
alpha,-2.0,robust_kempe,5,53.06666666666667,0.30499999999999994,0.013003375000153028,16,80,0.3183333333333333,0.30499999999999994,0.575
alpha,-2.0,repeated_greedy,5,97.4,0.7900000000000001,8.28085847500006,,,0.83,0.7900000000000001,0.8199999999999998
alpha,-2.0,mf_bwi_fair,5,104.53333333333333,0.7350000000000001,0.21940030199948524,,,0.7350000000000001,0.875,0.9138888888888889
alpha,-8.0,kkt_greedy,5,53.233333333333334,0.24499999999999997,0.013923708000220358,20,100,0.24499999999999997,0.3,0.6055555555555555
alpha,-8.0,fair_greedy,5,57.6,0.37833333333333324,0.01416420600071433,20,100,0.37833333333333324,0.445,0.5372222222222223
alpha,-8.0,imm,5,63.9,0.39,0.014796777999436017,20,100,0.39,0.475,0.6183333333333334
alpha,-8.0,robust_kempe,5,53.06666666666667,0.30499999999999994,0.013003375000153028,16,80,0.3183333333333333,0.30499999999999994,0.575
alpha,-8.0,repeated_greedy,5,97.4,0.7900000000000001,8.28085847500006,,,0.83,0.7900000000000001,0.8199999999999998
alpha,-8.0,mf_bwi_fair,5,105.06666666666666,0.8033333333333332,0.2207448059998569,,,0.8033333333333332,0.8700000000000002,0.9033333333333334
alpha,1.0,kkt_greedy,6,65.03333333333333,0.36000000000000004,0.015183520999926259,20,100,0.36000000000000004,0.44666666666666666,0.666111111111111
alpha,1.0,fair_greedy,6,57.06666666666667,0.37166666666666676,0.0131952129995625,20,100,0.425,0.37166666666666676,0.5616666666666668
alpha,1.0,imm,6,56.6,0.28666666666666657,0.01302493500043056,20,100,0.28666666666666657,0.38333333333333336,0.5922222222222222
alpha,1.0,robust_kempe,6,54.333333333333336,0.295,0.01269758400030696,15,75,0.295,0.3225,0.5922222222222222
alpha,1.0,repeated_greedy,6,96.86666666666666,0.7849999999999999,8.109651175000181,,,0.8033333333333332,0.7849999999999999,0.8233333333333334
alpha,1.0,mf_bwi_fair,6,100.03333333333333,0.5916666666666665,0.2321000100000674,,,0.5916666666666665,0.8191666666666669,0.923888888888889
alpha,0.5,kkt_greedy,6,65.03333333333333,0.36000000000000004,0.015183520999926259,20,100,0.36000000000000004,0.44666666666666666,0.666111111111111
alpha,0.5,fair_greedy,6,57.06666666666667,0.37166666666666676,0.0131952129995625,20,100,0.425,0.37166666666666676,0.5616666666666668
alpha,0.5,imm,6,56.6,0.28666666666666657,0.01302493500043056,20,100,0.28666666666666657,0.38333333333333336,0.5922222222222222
alpha,0.5,robust_kempe,6,54.333333333333336,0.295,0.01269758400030696,15,75,0.295,0.3225,0.5922222222222222
alpha,0.5,repeated_greedy,6,96.86666666666666,0.7849999999999999,8.109651175000181,,,0.8033333333333332,0.7849999999999999,0.8233333333333334
alpha,0.5,mf_bwi_fair,6,101.23333333333333,0.5333333333333333,0.21556088699981046,,,0.5333333333333333,0.88,0.9227777777777778
alpha,0.0,kkt_greedy,6,65.03333333333333,0.36000000000000004,0.015183520999926259,20,100,0.36000000000000004,0.44666666666666666,0.666111111111111
alpha,0.0,fair_greedy,6,57.06666666666667,0.37166666666666676,0.0131952129995625,20,100,0.425,0.37166666666666676,0.5616666666666668
alpha,0.0,imm,6,56.6,0.28666666666666657,0.01302493500043056,20,100,0.28666666666666657,0.38333333333333336,0.5922222222222222
